customer_id,customer_status,actual_churn,predicted_churn_probability,high_risk_at_selected_threshold,monthly_charge,cltv
6834-NXDCA,Churned,1,0.4565955341652661,True,23.9,2967
5597-GLBUC,Churned,1,0.829048867331947,True,85.45,4931
2748-MYRVK,Churned,1,0.1268036935382703,False,99.9,4776
4822-YCXMX,Churned,1,0.6142481725565007,True,84.8,4203
9821-POOTN,Churned,1,0.7315586194281729,True,75.2,4639
6559-ILWKJ,Churned,1,0.07245491278481282,False,49.35,4879
4229-CZMLL,Churned,1,0.7317627886401629,True,74.9,4160
3663-MITLP,Churned,1,0.7518917760681109,True,101.25,3968
9025-ZRPVR,Churned,1,0.2251680457000962,False,18.95,5403
3285-UCQVC,Churned,1,0.13802992713781298,False,28.6,4429
3737-GCSPV,Churned,1,0.3058223556091052,False,96.2,3101
4088-YLDSU,Churned,1,0.353294653506429,True,104.15,4369
5797-APWZC,Churned,1,0.8151243055104029,True,90.6,2540
3683-QKIUE,Churned,1,0.47581845045181415,True,50.8,4713
4228-ZGYUW,Churned,1,0.8194357297558719,True,90.05,3212
3519-ZKXGG,Churned,1,0.9218385362211966,True,75.85,4062
6416-TVAIH,Churned,1,0.8915523541230083,True,68.5,5753
5108-ADXWO,Churned,1,0.5181815947177545,True,73.5,4509
3066-RRJIO,Churned,1,0.6478394682160544,True,69.95,5341
6715-OFDBP,Churned,1,0.6452217164875511,True,70.05,4944
1567-DSCIC,Churned,1,0.7685198061833334,True,94.0,2632
2150-UWTFY,Churned,1,0.05363940545450408,False,61.15,4626
2683-BPJSO,Churned,1,0.8127953261680098,True,84.45,2651
2157-MXBJS,Churned,1,0.39338406284217314,True,75.3,4800
1087-UDSIH,Churned,1,0.2639702632132205,False,19.6,5000
5445-PZWGX,Churned,1,0.07308900389494444,False,102.0,5090
9170-CCKOU,Churned,1,0.5397799669642704,True,90.2,2026
1043-YCUTE,Churned,1,0.017887151666257425,False,25.15,6484
3814-MLAXC,Churned,1,0.3816820420014726,True,79.85,2554
1226-UDFZR,Churned,1,0.47394483712779295,True,49.6,3599
5442-UTCVD,Churned,1,0.776253078483508,True,91.85,2704
7734-DBOAI,Churned,1,0.4428447752883141,True,40.1,5434
2114-MGINA,Churned,1,0.5260466316485073,True,89.8,4107
4489-SNOJF,Churned,1,0.1466346525459919,False,72.25,5898
2187-LZGPL,Churned,1,0.48865496244001283,True,40.1,4414
9019-QVLZD,Churned,1,0.6671570327930366,True,79.55,5082
3707-LRWZD,Churned,1,0.26597232771872614,False,84.05,3553
1455-ESIQH,Churned,1,0.8099246432298057,True,89.1,2905
2979-SXESE,Churned,1,0.8898245674293925,True,94.4,4103
4013-TLDHQ,Churned,1,0.40778565322656407,True,78.25,3666
6121-VZNQB,Churned,1,0.210130207347869,False,19.1,5890
6996-KNSML,Churned,1,0.700413516730427,True,74.9,5919
2592-SEIFQ,Churned,1,0.48778981937896043,True,24.75,3503
8642-GVWRF,Churned,1,0.808354639543117,True,79.7,3039
3400-ESFUW,Churned,1,0.011913588792764981,False,57.55,5463
2057-ZBLPD,Churned,1,0.6111089256264275,True,86.5,2036
5502-RLUYV,Churned,1,0.6924260479996593,True,103.95,4283
9039-RBEEE,Churned,1,0.17496536893639275,False,48.95,3080
8417-FMLZI,Churned,1,0.8073719331663195,True,83.55,4242
0515-YPMCW,Churned,1,0.5824610737861697,True,70.45,3525
0378-XSZPU,Churned,1,0.055502287854941504,False,60.3,4026
4729-XKASR,Churned,1,0.12649863682634926,False,24.75,3001
5449-FIBXJ,Churned,1,0.7456264183193974,True,103.3,2349
9837-BMCLM,Churned,1,0.7387935494908912,True,78.5,3567
0137-UDEUO,Churned,1,0.2082550990664171,False,19.85,3398
4925-LMHOK,Churned,1,0.1524288996825807,False,58.6,2003
1455-UGQVH,Churned,1,0.8845506800988929,True,98.5,4501
8280-MQRQN,Churned,1,0.7665918063223218,True,50.45,2806
2037-SGXHH,Churned,1,0.804076921626616,True,94.65,3498
3178-FESZO,Churned,1,0.8294713392361535,True,100.25,5797
6087-MVHJH,Churned,1,0.6668598063277018,True,88.45,5186
4603-JANFB,Churned,1,0.7540756646428375,True,69.85,4548
3018-TFTSU,Churned,1,0.39928940681020403,True,81.7,2850
4806-KEXQR,Churned,1,0.7776588986475321,True,79.9,4669
7083-YNSKY,Churned,1,0.13852001482176315,False,25.4,2853
7434-SHXLS,Churned,1,0.445689133382554,True,20.9,5421
7908-QCBCA,Churned,1,0.9314224432854364,True,69.4,2404
6711-FLDFB,Churned,1,0.7775313263169058,True,74.9,5159
4702-IOQDC,Churned,1,0.7507514231564677,True,70.1,2007
6178-KFNHS,Churned,1,0.4606932577101848,True,78.3,3545
1264-BYWMS,Churned,1,0.5520038273912672,True,96.8,4089
9658-WYUFB,Churned,1,0.507051751134294,True,94.4,2825
2013-SGDXK,Churned,1,0.6045966625878455,True,84.3,2172
3506-LCJDC,Churned,1,0.1275527726040376,False,19.95,4860
3934-HXCFZ,Churned,1,0.7384853837733973,True,99.25,5338
7666-WKRON,Churned,1,0.04969008424752423,False,80.45,2224
4910-AQFFX,Churned,1,0.9453826325329044,True,79.35,4533
2154-KVJFF,Churned,1,0.5218720208538074,True,79.75,2813
9647-ERGBE,Churned,1,0.8903314962537875,True,100.05,4664
3428-XZMAZ,Churned,1,0.6770181762908034,True,69.35,5796
0378-TOVMS,Churned,1,0.5612480294485916,True,85.8,5641
4355-HBJHH,Churned,1,0.12448999471729053,False,79.7,6289
0318-QUUOB,Churned,1,0.8705842729002131,True,80.55,4273
5520-FVEWJ,Churned,1,0.8396313808270981,True,84.5,4154
5572-ZDXHY,Churned,1,0.6951999222084728,True,84.3,5313
3750-CKVKH,Churned,1,0.6629246262532789,True,67.75,2299
4547-KQRTM,Churned,1,0.6903806891528453,True,80.05,3740
4877-EVATK,Churned,1,0.3543994868926328,True,20.0,3657
7639-SUPCW,Churned,1,0.17540984010772057,False,48.8,2270
4658-HCOHW,Churned,1,0.8137928867861192,True,102.8,3123
3440-JPSCL,Churned,1,0.8128863830928544,True,99.95,3722
2889-FPWRM,Churned,1,0.29568982612547245,False,117.8,4432
4290-BSXUX,Churned,1,0.851565342500921,True,79.65,5036
0325-XBFAC,Churned,1,0.8021694044695693,True,94.7,5811
2462-XIIJB,Churned,1,0.8312899121440319,True,92.5,2810
4760-XOHVN,Churned,1,0.3116652664182171,False,19.45,2865
7817-BOQPW,Churned,1,0.7511477878756132,True,75.55,4320
1853-UDXBW,Churned,1,0.8714572740097432,True,70.0,2485
5458-CQJTA,Churned,1,0.03245158968502756,False,74.8,5207
5219-YIPTK,Churned,1,0.8689581159472721,True,104.4,3185
3540-RZJYU,Churned,1,0.5350334255876098,True,86.2,5829
2091-MJTFX,Churned,1,0.2750804813663225,False,51.2,4568
0883-EIBTI,Churned,1,0.3400716874791335,True,19.5,2484
7571-YXDAD,Churned,1,0.583378482422578,True,74.9,2078
3393-FMZPV,Churned,1,0.7445852896562886,True,100.25,2195
7486-KSRVI,Churned,1,0.2720951791339418,False,100.0,4760
8443-WVPSS,Churned,1,0.4422758468217,True,99.85,4243
3006-XIMLN,Churned,1,0.8467309279947717,True,94.2,5299
6305-YLBMM,Churned,1,0.10488011568103124,False,104.05,4254
3647-GMGDH,Churned,1,0.18359394643935667,False,94.7,5615
6595-COKXZ,Churned,1,0.7355097603848963,True,44.45,4879
0362-ZBZWJ,Churned,1,0.606868463823843,True,84.9,2455
4211-MMAZN,Churned,1,0.4346491469388888,True,20.25,2959
4274-OWWYO,Churned,1,0.6649944084102947,True,74.35,5633
1541-ETJZO,Churned,1,0.6544989923227577,True,62.05,2937
4106-HADHQ,Churned,1,0.12759188550402328,False,80.0,2704
2369-UAPKZ,Churned,1,0.8970112496974103,True,104.1,3131
0637-KVDLV,Churned,1,0.8150997506581331,True,76.5,5944
6633-MPWBS,Churned,1,0.45003363029103804,True,49.2,4336
8785-EPNCG,Churned,1,0.1566627603480924,False,23.15,5671
5729-KLZAR,Churned,1,0.8755796279255794,True,80.85,2961
1582-RAFML,Churned,1,0.5937827841710435,True,60.1,5654
8740-CRYFY,Churned,1,0.8016754618798283,True,78.95,2038
2962-XPMCQ,Churned,1,0.5733466227297416,True,45.15,2699
1678-FYZOW,Churned,1,0.7674512861506102,True,79.4,2448
8627-EHGIP,Churned,1,0.13129689702398778,False,53.95,3051
5480-TBGPH,Churned,1,0.8645171844977552,True,99.3,4811
8854-CCVSQ,Churned,1,0.6362472753530724,True,80.65,3788
0511-JTEOY,Churned,1,0.8136041014724852,True,71.1,5824
6532-YLWSI,Churned,1,0.05203826092268899,False,20.8,4166
5175-AOBHI,Churned,1,0.678114222936447,True,46.0,5246
5174-RNGBH,Churned,1,0.4718195526268553,True,66.25,5515
7270-BDIOA,Churned,1,0.6266370271696724,True,90.0,4739
9565-JSNFM,Churned,1,0.19340818324173317,False,70.45,5437
0607-DAAHE,Churned,1,0.00540807638443263,False,19.75,6265
9732-KPKBW,Churned,1,0.32667634033413845,True,53.95,2771
9560-ARGQJ,Churned,1,0.6666190199809471,True,81.0,2335
5134-IKDAY,Churned,1,0.8663466809864518,True,69.8,2123
5380-AFSSK,Churned,1,0.8980982351677447,True,93.9,5435
8714-EUHJO,Churned,1,0.9313212256187303,True,91.15,5219
3721-CNEYS,Churned,1,0.6953896432348095,True,70.95,5390
2568-OIADY,Churned,1,0.8635071401867926,True,99.5,4233
1193-RTSLK,Churned,1,0.23398812574629432,False,83.9,2157
5923-GXUOC,Churned,1,0.7064925985255022,True,104.4,5035
4432-ADRLB,Churned,1,0.5223033621256944,True,44.65,4655
8993-PHFWD,Churned,1,0.4889879975845875,True,25.25,2088
1565-RHDJD,Churned,1,0.6065678320069193,True,84.05,5552
3765-JXVKY,Churned,1,0.6933261154652083,True,74.7,4692
7330-WZLNC,Churned,1,0.817564669213254,True,90.8,5090
6635-MYYYZ,Churned,1,0.09380753199219447,False,85.35,2313
5378-IKEEG,Churned,1,0.7882448337924749,True,35.75,3351
6413-XKKPU,Churned,1,0.8140480214275269,True,89.4,2544
1449-XQEMT,Churned,1,0.4944659100706569,True,19.8,4323
2626-URJFX,Churned,1,0.43248713574541653,True,50.9,5691
2612-RRIDN,Churned,1,0.783152507319994,True,81.0,3591
4735-ASGMA,Churned,1,0.7346115139783201,True,98.35,4997
3669-LVWZB,Churned,1,0.7820026530490721,True,51.0,4630
6892-EZDTG,Churned,1,0.9419432717900323,True,91.65,2140
9725-SCPZG,Churned,1,0.8677052681153541,True,90.85,5086
5884-GCYMI,Churned,1,0.7892211428458585,True,69.4,2847
7853-GVUDZ,Churned,1,0.38162139032196946,True,20.15,4277
3943-KDREE,Churned,1,0.6079028221990788,True,74.95,2934
9239-ZBZZV,Churned,1,0.7200666538591911,True,47.95,2240
4398-HSCJH,Churned,1,0.6108646551938337,True,63.6,3155
4430-UZIPO,Churned,1,0.6971104543860392,True,36.85,5825
4855-SNKMY,Churned,1,0.5548969878866797,True,44.1,5955
8008-HAWED,Churned,1,0.5901669822860552,True,50.75,4883
1502-XFCVR,Churned,1,0.14800393163463696,False,106.45,5902
9692-TUSXH,Churned,1,0.549527968820107,True,96.05,5581
7912-SYRQT,Churned,1,0.7808721309057991,True,75.1,5514
8292-TYSPY,Churned,1,0.16535204445666618,False,55.0,4539
1867-BDVFH,Churned,1,0.7916366344458212,True,74.35,5075
2359-QWQUL,Churned,1,0.31031723734304656,False,104.7,2371
9103-TCIHJ,Churned,1,0.4334725192777784,True,55.7,4519
4140-WJAWW,Churned,1,0.15287075033039307,False,19.85,3799
6653-CBBOM,Churned,1,0.7646625230193382,True,70.3,5963
6101-IMRMM,Churned,1,0.8591962353391679,True,94.5,3469
8943-URTMR,Churned,1,0.8789207961192621,True,79.65,5082
2955-PSXOE,Churned,1,0.30591772886749036,False,20.2,3061
7762-URZQH,Churned,1,0.16662372036591408,False,106.05,5602
6907-NZZIJ,Churned,1,0.6461408941100929,True,99.15,4188
2911-UREFD,Churned,1,0.3744894205861401,True,55.9,5632
3744-ZRRDZ,Churned,1,0.4967023791102641,True,82.35,2902
5673-TIYIB,Churned,1,0.47401945313557386,True,40.4,3620
1602-IJQQE,Churned,1,0.7484723010799801,True,75.35,2220
4628-WQCQQ,Churned,1,0.28235391316826397,False,85.15,5928
1644-IRKSF,Churned,1,0.1545254648471856,False,93.8,5080
3705-PSNGL,Churned,1,0.031279781463065,False,20.4,5398
2606-RMDHZ,Churned,1,0.5118086129982715,True,30.5,4667
6861-OKBCE,Churned,1,0.014952403368056916,False,20.1,4500
9940-RHLFB,Churned,1,0.7229015261849151,True,75.3,2176
1383-EZRWL,Churned,1,0.39114481729677975,True,20.05,5595
4759-TRPLW,Churned,1,0.6994600061484376,True,70.4,4238
8563-IIOXK,Churned,1,0.10375085757979029,False,49.75,5651
2982-VPSGI,Churned,1,0.8768287145487539,True,94.0,2120
8199-ZLLSA,Churned,1,0.14100060635248177,False,118.35,6255
4625-EWPTF,Churned,1,0.5700901831322114,True,30.45,4549
5980-NOPLP,Churned,1,0.5098122727508111,True,96.1,5606
9874-QLCLH,Churned,1,0.8292270636234197,True,104.2,2365
6000-APYLU,Churned,1,0.7278614203179069,True,80.8,3890
0947-IDHRQ,Churned,1,0.7952331940670071,True,80.3,3949
9048-JVYVF,Churned,1,0.6041412861884212,True,69.35,3520
1902-XBTFB,Churned,1,0.5038805909424586,True,89.4,5438
2794-XIMMO,Churned,1,0.27393501282229776,False,60.45,5650
8382-SHQEH,Churned,1,0.903640054525582,True,84.9,2656
2983-ZANRP,Churned,1,0.8133757272790811,True,73.55,5799
7845-URHJN,Churned,1,0.42707158836489767,True,20.15,4785
3034-ZBEQN,Churned,1,0.27370059997172724,False,34.7,5995
0302-JOIVN,Churned,1,0.8896752473767229,True,101.15,2750
5366-IJEQJ,Churned,1,0.5704575268291832,True,88.7,4115
1981-INRFU,Churned,1,0.7546170874735955,True,79.75,5172
4971-PUYQO,Churned,1,0.8350676939594547,True,94.55,4464
1527-SXDPN,Churned,1,0.19015891287589354,False,96.25,4751
8634-CILSZ,Churned,1,0.2555684797323368,False,104.7,6350
6682-QJDGB,Churned,1,0.151263767531285,False,55.25,2810
8780-IXSTS,Churned,1,0.7834877369877137,True,90.1,5656
9530-EHPOH,Churned,1,0.3107032796322327,False,53.75,3407
0345-HKJVM,Churned,1,0.7176722293843973,True,89.3,5800
3049-SOLAY,Churned,1,0.6380360537610572,True,95.2,4176
3235-ETOOB,Churned,1,0.7861195025913988,True,74.5,3683
8058-INTPH,Churned,1,0.7651881741451803,True,79.65,2119
8821-XNHVZ,Churned,1,0.9435803902248919,True,80.05,2943
2082-OJVTK,Churned,1,0.8357436006056614,True,89.2,5292
5940-NFXKV,Churned,1,0.8832553068171227,True,83.65,3427
8053-WWDRO,Churned,1,0.4298335887283559,True,19.5,5579
9564-KCLHR,Churned,1,0.5030334173335661,True,51.25,2180
2082-CEFLT,Churned,1,0.5853484112269388,True,45.6,3037
1213-NGCUN,Churned,1,0.448004107515122,True,49.65,4248
5688-KZTSN,Churned,1,0.12137206860105655,False,20.0,4672
2894-QOJRX,Churned,1,0.6738193332988378,True,34.0,5024
3143-JQEGI,Churned,1,0.8539077859205022,True,88.35,3740
6386-SZZKH,Churned,1,0.19169322120911855,False,107.95,5785
3521-SYVOR,Churned,1,0.34941293394797335,True,64.75,5554
9526-JAWYF,Churned,1,0.4527759914552454,True,89.8,3452
5649-VUKMC,Churned,1,0.5656482239545355,True,95.5,3538
4919-IKATY,Churned,1,0.7552344928957898,True,84.5,5141
9050-QLROH,Churned,1,0.6524592785380936,True,90.7,2931
0877-SDMBN,Churned,1,0.18691734229820575,False,103.95,6117
8065-YKXKD,Churned,1,0.6968164413057166,True,74.75,5578
9637-EIHEQ,Churned,1,0.46516573837515823,True,50.8,4535
9689-PTNPG,Churned,1,0.7883325354538179,True,80.25,5055
9465-RWMXL,Churned,1,0.7463789641526666,True,78.9,5949
2362-IBOOY,Churned,1,0.5227533544110309,True,84.75,5272
0843-WTBXE,Churned,1,0.42478393673729453,True,85.45,4753
5515-IDEJJ,Churned,1,0.2025923935105132,False,19.9,5441
5376-DEQCP,Churned,1,0.6983331283404568,True,70.6,4063
9095-HFAFX,Churned,1,0.7063843939451325,True,81.0,3718
2379-ENZGV,Churned,1,0.7769794357765387,True,84.85,3420
2722-VOJQL,Churned,1,0.0950883590621583,False,105.65,4870
5228-EXCET,Churned,1,0.6969120336898851,True,80.85,5964
7394-FKDNK,Churned,1,0.772950626433037,True,89.45,4971
6331-LWDTQ,Churned,1,0.6232883640571707,True,72.15,2457
1597-FZREH,Churned,1,0.6023585196165147,True,76.4,3005
0727-IWKVK,Churned,1,0.9179226712435381,True,79.9,4748
3512-IZIKN,Churned,1,0.02643972558680342,False,65.3,5591
6141-OOXUQ,Churned,1,0.4243917894431544,True,19.65,5717
7503-ZGUZJ,Churned,1,0.8645970001428137,True,84.65,4261
8718-PTMEZ,Churned,1,0.5450190938807052,True,31.05,5131
2207-OBZNX,Churned,1,0.5798912755675277,True,51.0,3736
6142-VSJQO,Churned,1,0.44158265089517257,True,44.35,4599
6437-UKHMV,Churned,1,0.7274674351493212,True,79.7,3109
1114-CENIM,Churned,1,0.06280658663970044,False,55.0,5282
6289-CPNLD,Churned,1,0.1873636003836518,False,73.9,5374
5536-SLHPM,Churned,1,0.19881303039364676,False,77.75,4398
8837-VVWLQ,Churned,1,0.588209029736089,True,84.95,4437
2696-NARTR,Churned,1,0.5193358055173304,True,73.85,3634
7614-QVWQL,Churned,1,0.2681381117239327,False,51.8,5375
1809-DMJHQ,Churned,1,0.4024552569767156,True,46.0,4846
6923-EFPNL,Churned,1,0.4046367974170588,True,51.75,3865
9574-RKJIF,Churned,1,0.7449967505960802,True,94.4,2792
2619-WFQWU,Churned,1,0.8060868272625855,True,70.15,3208
0778-NELLA,Churned,1,0.5146990577405977,True,34.7,5352
4614-NUVZD,Churned,1,0.7632402360751209,True,81.1,2075
3803-KMQFW,Churned,1,0.15381207975417702,False,20.55,3797
6804-GDMOI,Churned,1,0.07417655226465782,False,106.6,4183
9572-MTILT,Churned,1,0.05797843912738041,False,106.75,4508
9611-CTWIH,Churned,1,0.799796028769356,True,89.45,3591
0329-GTIAJ,Churned,1,0.6974512520563368,True,97.9,4330
6629-CZTTH,Churned,1,0.5248918295711922,True,55.7,4629
5364-EVNIB,Churned,1,0.6206781636519388,True,79.8,5067
5087-SUURX,Churned,1,0.8091677839680755,True,39.05,2601
4929-BSTRX,Churned,1,0.5058803601131736,True,53.55,2326
2225-ZRGSG,Churned,1,0.0732259329110917,False,93.9,6173
5271-YNWVR,Churned,1,0.1701768869158844,False,113.15,4610
6330-JKLPC,Churned,1,0.564618839425883,True,80.5,5119
4667-OHGKG,Churned,1,0.21253810953811197,False,19.3,4266
1660-HSOOQ,Churned,1,0.40519065969584844,True,49.65,5338
7253-UVNDW,Churned,1,0.008535461065943408,False,54.35,2793
7228-OMTPN,Churned,1,0.782877935424532,True,88.45,2456
2344-JMOGN,Churned,1,0.7707255390541784,True,94.85,3016
3799-ISUZQ,Churned,1,0.08771053066837674,False,69.95,3296
1794-HBQTJ,Churned,1,0.39004026360079125,True,48.6,4207
4818-DRBQT,Churned,1,0.7196342031488375,True,80.15,5189
1320-HTRDR,Churned,1,0.769383640510277,True,75.5,5948
1493-AMTIE,Churned,1,0.3775113955251108,True,20.2,5394
6424-ELEYH,Churned,1,0.8824519360607778,True,74.75,3972
4391-RESHN,Churned,1,0.4823514641243787,True,104.05,5963
6821-BUXUX,Churned,1,0.5585987037697902,True,96.65,2110
9801-GDWGV,Churned,1,0.5713431017712551,True,103.45,4811
2320-JRSDE,Churned,1,0.40321660452558056,True,19.9,4633
0601-WZHJF,Churned,1,0.7230131239360919,True,46.35,5360
5143-WMWOG,Churned,1,0.23766450843331774,False,19.95,2051
5393-RXQSZ,Churned,1,0.678105191028682,True,79.6,2199
0231-LXVAP,Churned,1,0.6202966570994944,True,75.9,3389
9444-JTXHZ,Churned,1,0.8445267835894815,True,76.2,5973
5510-BOIUJ,Churned,1,0.0028302952595377524,False,19.25,5437
4471-KXAUH,Churned,1,0.6687453125225593,True,84.3,2514
7638-QVMVY,Churned,1,0.7270359787421584,True,79.0,3735
3244-DCJWY,Churned,1,0.7341505605991545,True,70.25,4133
7812-FZHPE,Churned,1,0.07899423606444586,False,24.1,4648
4797-AXPXK,Churned,1,0.14470991554643975,False,60.0,4531
5229-PRWKT,Churned,1,0.8472911732800762,True,86.55,4193
5057-LCOUI,Churned,1,0.4643716332054396,True,50.75,4119
0156-FVPTA,Churned,1,0.31259998779885634,False,54.2,5102
1984-FCOWB,Churned,1,0.5115757464741455,True,109.5,4191
0654-HMSHN,Churned,1,0.8038689096854639,True,104.4,3796
5196-SGOAK,Churned,1,0.7439661988030285,True,75.7,4884
6108-OQZDQ,Churned,1,0.7637024010195358,True,97.95,2570
0363-QJVFX,Churned,1,0.2941336470494397,False,108.15,2541
9840-DVNDC,Churned,1,0.6188008844252971,True,80.5,2181
8042-JVNFH,Churned,1,0.5858865743669072,True,71.35,5730
3374-LXDEV,Churned,1,0.38559467272997067,True,89.4,2226
5049-GLYVG,Churned,1,0.2267039572600992,False,20.6,3618
5883-GTGVD,Churned,1,0.6563020258001059,True,99.95,3670
4817-QRJSX,Churned,1,0.47300205490929714,True,81.0,2946
9985-MWVIX,Churned,1,0.6786305807770245,True,70.15,5773
2237-ZFSMY,Churned,1,0.1027218082772311,False,95.55,2767
6711-VTNRE,Churned,1,0.41983250925893684,True,87.55,2558
4548-SDBKE,Churned,1,0.8295176428194416,True,85.2,4109
8066-POXGX,Churned,1,0.4700089121110483,True,35.1,3104
4143-OOBWZ,Churned,1,0.9457081475718427,True,81.3,3819
7854-EKTJL,Churned,1,0.019743597453981212,False,19.6,2843
9102-IAYHT,Churned,1,0.8849803553589806,True,85.45,3670
3422-LYEPQ,Churned,1,0.9049183962982796,True,71.0,4207
4361-JEIVL,Churned,1,0.15913649159446105,False,44.4,4067
9507-EXLTT,Churned,1,0.8660377453056415,True,79.35,3492
9846-GKXAS,Churned,1,0.8382292927854943,True,90.8,2578
6017-PPLPX,Churned,1,0.802665211864842,True,70.45,4773
4581-SSPWD,Churned,1,0.7877788386539506,True,75.8,5475
0378-NHQXU,Churned,1,0.2105382784759917,False,88.25,4041
4512-ZUIYL,Churned,1,0.6912822094618754,True,70.0,2928
7969-AULMZ,Churned,1,0.8035202566184322,True,97.35,4321
0568-ONFPC,Churned,1,0.5499718438747574,True,25.9,2102
0733-VUNUW,Churned,1,0.36411578095737623,True,55.65,4126
4550-EVXNY,Churned,1,0.7585234476330481,True,69.65,2418
2968-SSGAA,Churned,1,0.8453700479283223,True,100.6,4001
6777-TGHTM,Churned,1,0.19719985616263863,False,106.95,5550
3538-WZPHD,Churned,1,0.6729232470449795,True,29.6,2734
8610-WFCJF,Churned,1,0.7418200252989263,True,95.6,5732
4905-JEFDW,Churned,1,0.35636647801456434,True,41.6,3119
7881-INRLC,Churned,1,0.4928917312693694,True,100.85,4898
0117-LFRMW,Churned,1,0.2943444668869295,False,40.2,3627
6172-FECYY,Churned,1,0.6615578469957158,True,84.5,4639
4786-UKSNZ,Churned,1,0.22162943904306429,False,20.2,5418
4192-GORJT,Churned,1,0.9189233739452608,True,94.45,4580
7240-ETPTR,Churned,1,0.849844653708508,True,48.75,4359
2202-CUYXZ,Churned,1,0.7565810128272153,True,84.85,3086
5995-OIGLP,Churned,1,0.19675444791293142,False,56.65,3043
6261-RCVNS,Churned,1,0.020006213504464913,False,73.9,2774
7951-QKZPL,Churned,1,0.030129138761248696,False,24.5,5194
3640-PHQXK,Churned,1,0.6074002619300407,True,89.9,2031
8019-ENHXU,Churned,1,0.688464793009789,True,99.45,4624
9033-EOXWV,Churned,1,0.1108798737768365,False,74.05,4149
1522-VVDMG,Churned,1,0.7849410939679625,True,89.75,3807
9185-TQCVP,Churned,1,0.8595497078726803,True,85.15,4550
8063-RJYNF,Churned,1,0.6730457196748814,True,94.25,2827
0687-ZVTHB,Churned,1,0.05727825028010334,False,72.45,4415
9661-ACXBS,Churned,1,0.47391987362544785,True,105.2,2317
3727-RJMEO,Churned,1,0.7071983363651672,True,82.85,4458
5685-IIXLY,Churned,1,0.8435038719751756,True,83.6,4565
4250-ZBWLV,Churned,1,0.15886311677499804,False,108.45,4454
5095-AESKG,Churned,1,0.8663512500833024,True,91.5,5646
1871-MOWRM,Churned,1,0.3650593430869126,True,80.85,4306
2027-OAQQC,Churned,1,0.3984991272444895,True,49.05,4044
1555-DJEQW,Churned,1,0.12422535247624647,False,114.2,5947
0519-XUZJU,Churned,1,0.7563601988464633,True,70.75,3963
6338-AVWCY,Churned,1,0.7809167413966441,True,40.15,4710
9445-SZLCH,Churned,1,0.6481805471426554,True,97.35,4544
7568-PODML,Churned,1,0.8295060221672663,True,45.3,4954
5349-IECLD,Churned,1,0.7752048027302861,True,94.95,4493
3945-GFWQL,Churned,1,0.2341666859627277,False,44.55,4162
3797-VTIDR,Churned,1,0.642276461622541,True,23.45,4517
9526-BIHHD,Churned,1,0.6419171375320357,True,29.7,3383
4523-WXCEF,Churned,1,0.28289281180924847,False,101.1,4160
8364-TRMMK,Churned,1,0.8061534216470214,True,50.65,2876
3063-QFSZL,Churned,1,0.7080373996705447,True,55.4,2294
9249-FXSCK,Churned,1,0.0918566538408086,False,111.25,4861
5493-SDRDQ,Churned,1,0.668151114247381,True,55.1,4235
0871-URUWO,Churned,1,0.9064147704626686,True,102.25,2003
0870-VEMYL,Churned,1,0.20018472380186306,False,53.85,5435
3982-XWFZQ,Churned,1,0.38134513461512887,True,50.25,4873
4009-ALQFH,Churned,1,0.6570712964115807,True,99.5,5932
3627-FCRDW,Churned,1,0.5773441041180962,True,71.0,2236
7562-GSUHK,Churned,1,0.5704559384726257,True,93.2,5497
4903-UYAVB,Churned,1,0.7553844354343277,True,19.35,3864
6776-TLWOI,Churned,1,0.4143819112050768,True,19.85,2158
4077-CROMM,Churned,1,0.5102159398334691,True,104.2,5000
2868-MZAGQ,Churned,1,0.8062161750070873,True,79.25,5533
4847-QNOKA,Churned,1,0.545159808191813,True,44.9,2632
6379-RXJRQ,Churned,1,0.8031975634029181,True,70.1,2457
8650-RHRKE,Churned,1,0.6278371599115979,True,29.65,4207
0475-RIJEP,Churned,1,0.38397253232461426,True,77.85,5107
1260-TTRXI,Churned,1,0.551320063174641,True,54.3,5834
4789-KWMXN,Churned,1,0.3000797839862741,False,110.85,3344
2867-UIMSS,Churned,1,0.6574728511924189,True,80.5,2734
8111-RKSPX,Churned,1,0.725191957555401,True,72.2,5668
1585-MQSSU,Churned,1,0.2780793958460649,False,51.5,5659
8559-CIZFV,Churned,1,0.29961154964981135,False,77.5,5353
7547-EKNFS,Churned,1,0.7351664700882202,True,95.25,2075
4439-JMPMT,Churned,1,0.8621386105371598,True,85.75,3608
2575-GFSOE,Churned,1,0.8512368510082898,True,69.0,5672
2842-JTCCU,Churned,1,0.4936759369658429,True,46.05,4662
9681-OXGVC,Churned,1,0.8511551523298717,True,100.5,5180
7153-OANIO,Churned,1,0.6921315291855915,True,69.95,5066
6521-YYTYI,Churned,1,0.8740351394357643,True,93.3,2578
8878-HMWBV,Churned,1,0.5339975532763772,True,49.15,5598
3751-KTZEL,Churned,1,0.7677744018591159,True,35.05,3706
0328-GRPMV,Churned,1,0.6894721488874245,True,70.1,3706
4195-SMMNX,Churned,1,0.3534652103243904,True,20.35,5627
6956-SMUCM,Churned,1,0.6025901464849728,True,99.0,5236
3223-WZWJM,Churned,1,0.6575379369804744,True,83.95,5869
9053-JZFKV,Churned,1,0.035026239568564085,False,116.2,4495
2530-ENDWQ,Churned,1,0.19438908570005542,False,93.7,4296
